#Encoding:ASCII;;;;;;
#Separator:;;;;;;
#GpsTimeFormat:hh:mm:ss.ffff;;;;;;
#CpuTimeFormat:hh:mm:ss.fff;;;;;;
#Creation:06/16/2008 12:05:15.000;;;;;;
#Description:;;;;;;
#Fields:GPS_Lat;GPS_Lon;GPS_Date;GPS_Time;CPU_Date;CPU_Time;EventId
40,35741333;-3,819456667;06/16/2008;10:18:18.0000;06/16/2008;11:40:33.215;0
40,35741333;-3,819456667;06/16/2008;10:18:18.0000;06/16/2008;11:40:33.317;0
40,35739167;-3,819486667;06/16/2008;10:18:18.0000;06/16/2008;11:40:33.465;0
40,35737167;-3,819518333;06/16/2008;10:18:18.0000;06/16/2008;11:40:33.716;0
40,35737167;-3,819518333;06/16/2008;10:18:18.0000;06/16/2008;11:40:33.817;0
40,357325;-3,81958;06/16/2008;10:18:19.0000;06/16/2008;11:40:33.977;0
40,35730333;-3,819608333;06/16/2008;10:18:19.0000;06/16/2008;11:40:34.215;0
40,35730333;-3,819608333;06/16/2008;10:18:19.0000;06/16/2008;11:40:34.319;0
40,35728;-3,819638333;06/16/2008;10:18:19.0000;06/16/2008;11:40:34.465;0
40,35725667;-3,819668333;06/16/2008;10:18:19.0000;06/16/2008;11:40:34.715;0
40,35725667;-3,819668333;06/16/2008;10:18:19.0000;06/16/2008;11:40:34.858;0
40,35721167;-3,81973;06/16/2008;10:18:20.0000;06/16/2008;11:40:34.979;0
40,35718833;-3,81976;06/16/2008;10:18:20.0000;06/16/2008;11:40:35.222;0
40,35718833;-3,81976;06/16/2008;10:18:20.0000;06/16/2008;11:40:35.358;0
40,357165;-3,819788333;06/16/2008;10:18:20.0000;06/16/2008;11:40:35.465;0
40,35714333;-3,819818333;06/16/2008;10:18:20.0000;06/16/2008;11:40:35.715;0
40,35714333;-3,819818333;06/16/2008;10:18:20.0000;06/16/2008;11:40:35.859;0
40,357095;-3,819878333;06/16/2008;10:18:21.0000;06/16/2008;11:40:35.978;0
40,35707;-3,819908333;06/16/2008;10:18:21.0000;06/16/2008;11:40:36.215;0
40,35707;-3,819908333;06/16/2008;10:18:21.0000;06/16/2008;11:40:36.360;0
40,35704667;-3,819936667;06/16/2008;10:18:21.0000;06/16/2008;11:40:36.465;0
40,35702167;-3,819966667;06/16/2008;10:18:21.0000;06/16/2008;11:40:36.715;0
40,35702167;-3,819966667;06/16/2008;10:18:21.0000;06/16/2008;11:40:36.899;0
40,35697333;-3,820023333;06/16/2008;10:18:22.0000;06/16/2008;11:40:36.978;0
40,35695;-3,820051667;06/16/2008;10:18:22.0000;06/16/2008;11:40:37.215;0
40,35695;-3,820051667;06/16/2008;10:18:22.0000;06/16/2008;11:40:37.399;0
40,35692833;-3,82008;06/16/2008;10:18:22.0000;06/16/2008;11:40:37.466;0
40,356905;-3,820106667;06/16/2008;10:18:22.0000;06/16/2008;11:40:37.715;0
40,356905;-3,820106667;06/16/2008;10:18:22.0000;06/16/2008;11:40:37.899;0
40,356855;-3,82016;06/16/2008;10:18:23.0000;06/16/2008;11:40:37.978;0
40,35683167;-3,820188333;06/16/2008;10:18:23.0000;06/16/2008;11:40:38.215;0
40,35683167;-3,820188333;06/16/2008;10:18:23.0000;06/16/2008;11:40:38.400;0
40,35680833;-3,820211667;06/16/2008;10:18:23.0000;06/16/2008;11:40:38.468;0
40,356785;-3,820238333;06/16/2008;10:18:23.0000;06/16/2008;11:40:38.714;0
40,356785;-3,820238333;06/16/2008;10:18:23.0000;06/16/2008;11:40:38.940;0
40,35673667;-3,820288333;06/16/2008;10:18:24.0000;06/16/2008;11:40:39.004;0
40,35671333;-3,820313333;06/16/2008;10:18:24.0000;06/16/2008;11:40:39.215;0
40,35671333;-3,820313333;06/16/2008;10:18:24.0000;06/16/2008;11:40:39.440;0
40,35669167;-3,82034;06/16/2008;10:18:24.0000;06/16/2008;11:40:39.465;0
40,35666667;-3,820366667;06/16/2008;10:18:24.0000;06/16/2008;11:40:39.715;0
40,35666667;-3,820366667;06/16/2008;10:18:24.0000;06/16/2008;11:40:39.941;0
40,35662167;-3,820418333;06/16/2008;10:18:25.0000;06/16/2008;11:40:39.977;0
40,35659833;-3,820443333;06/16/2008;10:18:25.0000;06/16/2008;11:40:40.216;0
40,35659833;-3,820443333;06/16/2008;10:18:25.0000;06/16/2008;11:40:40.442;0
40,35657667;-3,820468333;06/16/2008;10:18:25.0000;06/16/2008;11:40:40.465;0
40,35655333;-3,820495;06/16/2008;10:18:25.0000;06/16/2008;11:40:40.715;0
40,35655333;-3,820495;06/16/2008;10:18:25.0000;06/16/2008;11:40:40.993;0
40,35650833;-3,820546667;06/16/2008;10:18:26.0000;06/16/2008;11:40:41.003;0
40,35648667;-3,820575;06/16/2008;10:18:26.0000;06/16/2008;11:40:41.215;0
40,35646333;-3,820601667;06/16/2008;10:18:26.0000;06/16/2008;11:40:41.465;0
40,35646333;-3,820601667;06/16/2008;10:18:26.0000;06/16/2008;11:40:41.481;0
40,35644;-3,820628333;06/16/2008;10:18:26.0000;06/16/2008;11:40:41.715;0
40,35639333;-3,820681667;06/16/2008;10:18:27.0000;06/16/2008;11:40:41.977;0
40,35639333;-3,820681667;06/16/2008;10:18:27.0000;06/16/2008;11:40:41.989;0
40,35637;-3,82071;06/16/2008;10:18:27.0000;06/16/2008;11:40:42.215;0
40,35634833;-3,820738333;06/16/2008;10:18:27.0000;06/16/2008;11:40:42.466;0
40,35634833;-3,820738333;06/16/2008;10:18:27.0000;06/16/2008;11:40:42.490;0
40,356325;-3,820765;06/16/2008;10:18:27.0000;06/16/2008;11:40:42.718;0
40,35628;-3,820821667;06/16/2008;10:18:28.0000;06/16/2008;11:40:43.027;0
40,35628;-3,820821667;06/16/2008;10:18:28.0000;06/16/2008;11:40:43.038;0
40,35625833;-3,82085;06/16/2008;10:18:28.0000;06/16/2008;11:40:43.215;0
40,356235;-3,820878333;06/16/2008;10:18:28.0000;06/16/2008;11:40:43.465;0
40,356235;-3,820878333;06/16/2008;10:18:28.0000;06/16/2008;11:40:43.526;0
40,35621167;-3,820908333;06/16/2008;10:18:28.0000;06/16/2008;11:40:43.715;0
40,356165;-3,820965;06/16/2008;10:18:29.0000;06/16/2008;11:40:43.977;0
40,356165;-3,820965;06/16/2008;10:18:29.0000;06/16/2008;11:40:44.026;0
40,35614167;-3,820996667;06/16/2008;10:18:29.0000;06/16/2008;11:40:44.215;0
40,35611833;-3,821025;06/16/2008;10:18:29.0000;06/16/2008;11:40:44.465;0
40,35611833;-3,821025;06/16/2008;10:18:29.0000;06/16/2008;11:40:44.528;0
40,356095;-3,821055;06/16/2008;10:18:29.0000;06/16/2008;11:40:44.716;0
40,35605;-3,821113333;06/16/2008;10:18:30.0000;06/16/2008;11:40:44.977;0
40,35605;-3,821113333;06/16/2008;10:18:30.0000;06/16/2008;11:40:45.063;0
40,35602833;-3,821141667;06/16/2008;10:18:30.0000;06/16/2008;11:40:45.214;0
40,356005;-3,821173333;06/16/2008;10:18:30.0000;06/16/2008;11:40:45.464;0
40,356005;-3,821173333;06/16/2008;10:18:30.0000;06/16/2008;11:40:45.563;0
40,35598167;-3,821203333;06/16/2008;10:18:30.0000;06/16/2008;11:40:45.732;0
40,355935;-3,821263333;06/16/2008;10:18:31.0000;06/16/2008;11:40:45.977;0
40,355935;-3,821263333;06/16/2008;10:18:31.0000;06/16/2008;11:40:46.064;0
40,35591167;-3,821293333;06/16/2008;10:18:31.0000;06/16/2008;11:40:46.215;0
40,35588833;-3,821323333;06/16/2008;10:18:31.0000;06/16/2008;11:40:46.466;0
40,35588833;-3,821323333;06/16/2008;10:18:31.0000;06/16/2008;11:40:46.565;0
40,355865;-3,821353333;06/16/2008;10:18:31.0000;06/16/2008;11:40:46.715;0
40,35581833;-3,821413333;06/16/2008;10:18:32.0000;06/16/2008;11:40:46.977;0
40,35581833;-3,821413333;06/16/2008;10:18:32.0000;06/16/2008;11:40:47.104;0
40,355795;-3,821441667;06/16/2008;10:18:32.0000;06/16/2008;11:40:47.214;0
40,35577333;-3,82147;06/16/2008;10:18:32.0000;06/16/2008;11:40:47.465;0
40,35577333;-3,82147;06/16/2008;10:18:32.0000;06/16/2008;11:40:47.604;0
40,35575;-3,821498333;06/16/2008;10:18:32.0000;06/16/2008;11:40:47.715;0
40,35570833;-3,821556667;06/16/2008;10:18:33.0000;06/16/2008;11:40:47.977;0
40,35570833;-3,821556667;06/16/2008;10:18:33.0000;06/16/2008;11:40:48.104;0
40,35568667;-3,821586667;06/16/2008;10:18:33.0000;06/16/2008;11:40:48.216;0
40,35566333;-3,821613333;06/16/2008;10:18:33.0000;06/16/2008;11:40:48.464;0
40,35566333;-3,821613333;06/16/2008;10:18:33.0000;06/16/2008;11:40:48.606;0
40,35564167;-3,821638333;06/16/2008;10:18:33.0000;06/16/2008;11:40:48.714;0
40,35559667;-3,821691667;06/16/2008;10:18:34.0000;06/16/2008;11:40:48.977;0
40,35559667;-3,821691667;06/16/2008;10:18:34.0000;06/16/2008;11:40:49.145;0
40,35557333;-3,821723333;06/16/2008;10:18:34.0000;06/16/2008;11:40:49.215;0
40,35555;-3,821753333;06/16/2008;10:18:34.0000;06/16/2008;11:40:49.464;0
40,35555;-3,821753333;06/16/2008;10:18:34.0000;06/16/2008;11:40:49.645;0
40,35552667;-3,821783333;06/16/2008;10:18:34.0000;06/16/2008;11:40:49.716;0
40,35548167;-3,821843333;06/16/2008;10:18:35.0000;06/16/2008;11:40:49.977;0
40,35548167;-3,821843333;06/16/2008;10:18:35.0000;06/16/2008;11:40:50.146;0
40,35545833;-3,821871667;06/16/2008;10:18:35.0000;06/16/2008;11:40:50.214;0
40,35544;-3,821898333;06/16/2008;10:18:35.0000;06/16/2008;11:40:50.468;0
40,35544;-3,821898333;06/16/2008;10:18:35.0000;06/16/2008;11:40:50.647;0
40,35541833;-3,821926667;06/16/2008;10:18:35.0000;06/16/2008;11:40:50.714;0
40,35537667;-3,821981667;06/16/2008;10:18:36.0000;06/16/2008;11:40:50.976;0
40,35537667;-3,821981667;06/16/2008;10:18:36.0000;06/16/2008;11:40:51.187;0
40,35535667;-3,822008333;06/16/2008;10:18:36.0000;06/16/2008;11:40:51.245;0
40,35533667;-3,822036667;06/16/2008;10:18:36.0000;06/16/2008;11:40:51.464;0
40,35533667;-3,822036667;06/16/2008;10:18:36.0000;06/16/2008;11:40:51.687;0
40,355315;-3,822063333;06/16/2008;10:18:36.0000;06/16/2008;11:40:51.714;0
40,355275;-3,82212;06/16/2008;10:18:37.0000;06/16/2008;11:40:51.976;0
40,355275;-3,82212;06/16/2008;10:18:37.0000;06/16/2008;11:40:52.188;0
40,355255;-3,822145;06/16/2008;10:18:37.0000;06/16/2008;11:40:52.214;0
40,35523333;-3,822171667;06/16/2008;10:18:37.0000;06/16/2008;11:40:52.464;0
40,35523333;-3,822171667;06/16/2008;10:18:37.0000;06/16/2008;11:40:52.689;0
40,35521167;-3,8222;06/16/2008;10:18:37.0000;06/16/2008;11:40:52.714;0
40,35516667;-3,822258333;06/16/2008;10:18:38.0000;06/16/2008;11:40:52.976;0
40,35516667;-3,822258333;06/16/2008;10:18:38.0000;06/16/2008;11:40:53.234;0
40,35514333;-3,822288333;06/16/2008;10:18:38.0000;06/16/2008;11:40:53.244;0
40,35512333;-3,822316667;06/16/2008;10:18:38.0000;06/16/2008;11:40:53.464;0
40,35510167;-3,822345;06/16/2008;10:18:38.0000;06/16/2008;11:40:53.714;0
40,35510167;-3,822345;06/16/2008;10:18:38.0000;06/16/2008;11:40:53.728;0
40,35505833;-3,822398333;06/16/2008;10:18:39.0000;06/16/2008;11:40:53.977;0
40,355035;-3,822426667;06/16/2008;10:18:39.0000;06/16/2008;11:40:54.214;0
40,355035;-3,822426667;06/16/2008;10:18:39.0000;06/16/2008;11:40:54.240;0
40,35501333;-3,822456667;06/16/2008;10:18:39.0000;06/16/2008;11:40:54.464;0
40,354995;-3,822483333;06/16/2008;10:18:39.0000;06/16/2008;11:40:54.714;0
40,354995;-3,822483333;06/16/2008;10:18:39.0000;06/16/2008;11:40:54.731;0
40,35495333;-3,82254;06/16/2008;10:18:40.0000;06/16/2008;11:40:55.016;0
40,35493167;-3,822568333;06/16/2008;10:18:40.0000;06/16/2008;11:40:55.214;0
40,35493167;-3,822568333;06/16/2008;10:18:40.0000;06/16/2008;11:40:55.276;0
40,35491167;-3,822593333;06/16/2008;10:18:40.0000;06/16/2008;11:40:55.467;0
40,35488833;-3,822618333;06/16/2008;10:18:40.0000;06/16/2008;11:40:55.714;0
40,35488833;-3,822618333;06/16/2008;10:18:40.0000;06/16/2008;11:40:55.777;0
40,354845;-3,822676667;06/16/2008;10:18:41.0000;06/16/2008;11:40:55.976;0
40,354825;-3,822706667;06/16/2008;10:18:41.0000;06/16/2008;11:40:56.214;0
40,354825;-3,822706667;06/16/2008;10:18:41.0000;06/16/2008;11:40:56.277;0
40,35480333;-3,822736667;06/16/2008;10:18:41.0000;06/16/2008;11:40:56.464;0
40,35478167;-3,822766667;06/16/2008;10:18:41.0000;06/16/2008;11:40:56.714;0
40,35478167;-3,822766667;06/16/2008;10:18:41.0000;06/16/2008;11:40:56.778;0
40,35473667;-3,822818333;06/16/2008;10:18:42.0000;06/16/2008;11:40:56.979;0
40,35471333;-3,822846667;06/16/2008;10:18:42.0000;06/16/2008;11:40:57.214;0
40,35471333;-3,822846667;06/16/2008;10:18:42.0000;06/16/2008;11:40:57.311;0
40,35469;-3,822876667;06/16/2008;10:18:42.0000;06/16/2008;11:40:57.464;0
40,35467;-3,822906667;06/16/2008;10:18:42.0000;06/16/2008;11:40:57.713;0
40,35467;-3,822906667;06/16/2008;10:18:42.0000;06/16/2008;11:40:57.810;0
40,35462833;-3,822975;06/16/2008;10:18:43.0000;06/16/2008;11:40:57.976;0
40,35460667;-3,823011667;06/16/2008;10:18:43.0000;06/16/2008;11:40:58.214;0
40,35460667;-3,823011667;06/16/2008;10:18:43.0000;06/16/2008;11:40:58.312;0
40,35458667;-3,823046667;06/16/2008;10:18:43.0000;06/16/2008;11:40:58.464;0
40,35456833;-3,82308;06/16/2008;10:18:43.0000;06/16/2008;11:40:58.714;0
40,35456833;-3,82308;06/16/2008;10:18:43.0000;06/16/2008;11:40:58.813;0
40,35452667;-3,82315;06/16/2008;10:18:44.0000;06/16/2008;11:40:58.976;0
40,354505;-3,823186667;06/16/2008;10:18:44.0000;06/16/2008;11:40:59.216;0
40,354505;-3,823186667;06/16/2008;10:18:44.0000;06/16/2008;11:40:59.352;0
40,354485;-3,823223333;06/16/2008;10:18:44.0000;06/16/2008;11:40:59.464;0
40,35446333;-3,823258333;06/16/2008;10:18:44.0000;06/16/2008;11:40:59.714;0
40,35446333;-3,823258333;06/16/2008;10:18:44.0000;06/16/2008;11:40:59.851;0
40,35442833;-3,823328333;06/16/2008;10:18:45.0000;06/16/2008;11:40:59.976;0
40,35441167;-3,823365;06/16/2008;10:18:45.0000;06/16/2008;11:41:00.214;0
40,35441167;-3,823365;06/16/2008;10:18:45.0000;06/16/2008;11:41:00.352;0
40,35439333;-3,823401667;06/16/2008;10:18:45.0000;06/16/2008;11:41:00.464;0
40,354375;-3,823438333;06/16/2008;10:18:45.0000;06/16/2008;11:41:00.715;0
40,354375;-3,823438333;06/16/2008;10:18:45.0000;06/16/2008;11:41:00.853;0
40,35434;-3,823511667;06/16/2008;10:18:46.0000;06/16/2008;11:41:00.976;0
40,35432333;-3,82355;06/16/2008;10:18:46.0000;06/16/2008;11:41:01.214;0
40,35432333;-3,82355;06/16/2008;10:18:46.0000;06/16/2008;11:41:01.393;0
40,35430833;-3,823588333;06/16/2008;10:18:46.0000;06/16/2008;11:41:01.460;0
0;0;0;0;06/16/2008;11:41:01.691;Puente
40,35429333;-3,823626667;06/16/2008;10:18:46.0000;06/16/2008;11:41:01.709;0
40,35429333;-3,823626667;06/16/2008;10:18:46.0000;06/16/2008;11:41:01.892;0
40,35426333;-3,823705;06/16/2008;10:18:47.0000;06/16/2008;11:41:01.967;0
40,35424833;-3,823743333;06/16/2008;10:18:47.0000;06/16/2008;11:41:02.209;0
40,35424833;-3,823743333;06/16/2008;10:18:47.0000;06/16/2008;11:41:02.393;0
40,35423167;-3,823783333;06/16/2008;10:18:47.0000;06/16/2008;11:41:02.459;0
40,35421667;-3,823821667;06/16/2008;10:18:47.0000;06/16/2008;11:41:02.709;0
40,35421667;-3,823821667;06/16/2008;10:18:47.0000;06/16/2008;11:41:02.894;0
40,354185;-3,8239;06/16/2008;10:18:48.0000;06/16/2008;11:41:02.967;0
40,35417167;-3,82394;06/16/2008;10:18:48.0000;06/16/2008;11:41:03.209;0
40,35417167;-3,82394;06/16/2008;10:18:48.0000;06/16/2008;11:41:03.430;0
40,35415667;-3,82398;06/16/2008;10:18:48.0000;06/16/2008;11:41:03.484;0
40,35414167;-3,824018333;06/16/2008;10:18:48.0000;06/16/2008;11:41:03.709;0
40,35414167;-3,824018333;06/16/2008;10:18:48.0000;06/16/2008;11:41:03.930;0
40,35411333;-3,8241;06/16/2008;10:18:49.0000;06/16/2008;11:41:03.967;0
40,35410333;-3,824141667;06/16/2008;10:18:49.0000;06/16/2008;11:41:04.209;0
40,35410333;-3,824141667;06/16/2008;10:18:49.0000;06/16/2008;11:41:04.437;0
40,35409333;-3,824181667;06/16/2008;10:18:49.0000;06/16/2008;11:41:04.459;0
40,35408167;-3,82422;06/16/2008;10:18:49.0000;06/16/2008;11:41:04.709;0
40,35408167;-3,82422;06/16/2008;10:18:49.0000;06/16/2008;11:41:04.932;0
40,35406167;-3,824301667;06/16/2008;10:18:50.0000;06/16/2008;11:41:04.966;0
40,354055;-3,824345;06/16/2008;10:18:50.0000;06/16/2008;11:41:05.209;0
40,354055;-3,824345;06/16/2008;10:18:50.0000;06/16/2008;11:41:05.474;0
40,35404667;-3,824386667;06/16/2008;10:18:50.0000;06/16/2008;11:41:05.481;0
40,35403833;-3,824428333;06/16/2008;10:18:50.0000;06/16/2008;11:41:05.709;0
40,354025;-3,824516667;06/16/2008;10:18:51.0000;06/16/2008;11:41:05.967;0
40,354025;-3,824516667;06/16/2008;10:18:51.0000;06/16/2008;11:41:05.975;0
40,35402;-3,82456;06/16/2008;10:18:51.0000;06/16/2008;11:41:06.209;0
40,354015;-3,824608333;06/16/2008;10:18:51.0000;06/16/2008;11:41:06.459;0
40,354015;-3,824608333;06/16/2008;10:18:51.0000;06/16/2008;11:41:06.475;0
40,35401;-3,824655;06/16/2008;10:18:51.0000;06/16/2008;11:41:06.709;0
40,35400167;-3,824746667;06/16/2008;10:18:52.0000;06/16/2008;11:41:06.967;0
40,35400167;-3,824746667;06/16/2008;10:18:52.0000;06/16/2008;11:41:06.976;0
40,35399833;-3,824796667;06/16/2008;10:18:52.0000;06/16/2008;11:41:07.209;0
40,353995;-3,824845;06/16/2008;10:18:52.0000;06/16/2008;11:41:07.459;0
40,353995;-3,824845;06/16/2008;10:18:52.0000;06/16/2008;11:41:07.518;0
40,353995;-3,824896667;06/16/2008;10:18:52.0000;06/16/2008;11:41:07.710;0
40,35399333;-3,824998333;06/16/2008;10:18:53.0000;06/16/2008;11:41:07.971;0
40,35399333;-3,824998333;06/16/2008;10:18:53.0000;06/16/2008;11:41:08.014;0
40,35399167;-3,825045;06/16/2008;10:18:53.0000;06/16/2008;11:41:08.213;0
40,35399167;-3,825095;06/16/2008;10:18:53.0000;06/16/2008;11:41:08.460;0
40,35399167;-3,825095;06/16/2008;10:18:53.0000;06/16/2008;11:41:08.515;0
40,35399333;-3,825143333;06/16/2008;10:18:53.0000;06/16/2008;11:41:08.713;0
40,35399833;-3,825246667;06/16/2008;10:18:54.0000;06/16/2008;11:41:08.976;0
40,35399833;-3,825246667;06/16/2008;10:18:54.0000;06/16/2008;11:41:09.017;0
40,354;-3,825298333;06/16/2008;10:18:54.0000;06/16/2008;11:41:09.214;0
40,354;-3,825346667;06/16/2008;10:18:54.0000;06/16/2008;11:41:09.464;0
40,354;-3,825346667;06/16/2008;10:18:54.0000;06/16/2008;11:41:09.559;0
40,354;-3,825395;06/16/2008;10:18:54.0000;06/16/2008;11:41:09.714;0
40,354005;-3,825491667;06/16/2008;10:18:55.0000;06/16/2008;11:41:09.976;0
40,354005;-3,825491667;06/16/2008;10:18:55.0000;06/16/2008;11:41:10.060;0
40,35400667;-3,825538333;06/16/2008;10:18:55.0000;06/16/2008;11:41:10.216;0
40,35400667;-3,825583333;06/16/2008;10:18:55.0000;06/16/2008;11:41:10.464;0
40,35400667;-3,825583333;06/16/2008;10:18:55.0000;06/16/2008;11:41:10.560;0
40,35401;-3,82563;06/16/2008;10:18:55.0000;06/16/2008;11:41:10.732;0
40,35401333;-3,825725;06/16/2008;10:18:56.0000;06/16/2008;11:41:10.976;0
40,35401333;-3,825725;06/16/2008;10:18:56.0000;06/16/2008;11:41:11.062;0
40,35401667;-3,825771667;06/16/2008;10:18:56.0000;06/16/2008;11:41:11.213;0
40,35402167;-3,825816667;06/16/2008;10:18:56.0000;06/16/2008;11:41:11.465;0
40,35402167;-3,825816667;06/16/2008;10:18:56.0000;06/16/2008;11:41:11.601;0
40,35402833;-3,825861667;06/16/2008;10:18:56.0000;06/16/2008;11:41:11.714;0
40,35404;-3,82595;06/16/2008;10:18:57.0000;06/16/2008;11:41:11.976;0
40,35404;-3,82595;06/16/2008;10:18:57.0000;06/16/2008;11:41:12.101;0
40,35404667;-3,825995;06/16/2008;10:18:57.0000;06/16/2008;11:41:12.214;0
40,35405167;-3,82604;06/16/2008;10:18:57.0000;06/16/2008;11:41:12.463;0
40,35405167;-3,82604;06/16/2008;10:18:57.0000;06/16/2008;11:41:12.601;0
40,35405833;-3,826085;06/16/2008;10:18:57.0000;06/16/2008;11:41:12.714;0
40,35407167;-3,826178333;06/16/2008;10:18:58.0000;06/16/2008;11:41:12.975;0
40,35407167;-3,826178333;06/16/2008;10:18:58.0000;06/16/2008;11:41:13.103;0
40,35408;-3,826225;06/16/2008;10:18:58.0000;06/16/2008;11:41:13.213;0
40,35408833;-3,826271667;06/16/2008;10:18:58.0000;06/16/2008;11:41:13.463;0
40,35408833;-3,826271667;06/16/2008;10:18:58.0000;06/16/2008;11:41:13.642;0
40,35409833;-3,82632;06/16/2008;10:18:58.0000;06/16/2008;11:41:13.714;0
40,35411833;-3,826415;06/16/2008;10:18:59.0000;06/16/2008;11:41:13.976;0
40,35411833;-3,826415;06/16/2008;10:18:59.0000;06/16/2008;11:41:14.142;0
40,35412833;-3,826463333;06/16/2008;10:18:59.0000;06/16/2008;11:41:14.213;0
40,35413833;-3,826511667;06/16/2008;10:18:59.0000;06/16/2008;11:41:14.488;0
40,35413833;-3,826511667;06/16/2008;10:18:59.0000;06/16/2008;11:41:14.642;0
40,35414833;-3,826558333;06/16/2008;10:18:59.0000;06/16/2008;11:41:14.713;0
40,35416833;-3,826651667;06/16/2008;10:19:00.0000;06/16/2008;11:41:14.976;0
40,35416833;-3,826651667;06/16/2008;10:19:00.0000;06/16/2008;11:41:15.144;0
40,35417833;-3,826698333;06/16/2008;10:19:00.0000;06/16/2008;11:41:15.214;0
40,35419;-3,826746667;06/16/2008;10:19:00.0000;06/16/2008;11:41:15.463;0
40,35419;-3,826746667;06/16/2008;10:19:00.0000;06/16/2008;11:41:15.683;0
40,35420167;-3,826795;06/16/2008;10:19:00.0000;06/16/2008;11:41:15.741;0
40,35422667;-3,826891667;06/16/2008;10:19:01.0000;06/16/2008;11:41:15.977;0
40,35422667;-3,826891667;06/16/2008;10:19:01.0000;06/16/2008;11:41:16.184;0
40,35423833;-3,82694;06/16/2008;10:19:01.0000;06/16/2008;11:41:16.213;0
40,35424833;-3,826988333;06/16/2008;10:19:01.0000;06/16/2008;11:41:16.463;0
40,35424833;-3,826988333;06/16/2008;10:19:01.0000;06/16/2008;11:41:16.685;0
40,35426;-3,827038333;06/16/2008;10:19:01.0000;06/16/2008;11:41:16.713;0
40,35428;-3,827135;06/16/2008;10:19:02.0000;06/16/2008;11:41:16.975;0
40,35428;-3,827135;06/16/2008;10:19:02.0000;06/16/2008;11:41:17.186;0
40,35429;-3,827185;06/16/2008;10:19:02.0000;06/16/2008;11:41:17.213;0
40,3543;-3,827233333;06/16/2008;10:19:02.0000;06/16/2008;11:41:17.464;0
40,3543;-3,827233333;06/16/2008;10:19:02.0000;06/16/2008;11:41:17.732;0
40,35431;-3,827288333;06/16/2008;10:19:02.0000;06/16/2008;11:41:17.741;0
40,35433167;-3,827395;06/16/2008;10:19:03.0000;06/16/2008;11:41:17.975;0
40,35434167;-3,827445;06/16/2008;10:19:03.0000;06/16/2008;11:41:18.214;0
40,35434167;-3,827445;06/16/2008;10:19:03.0000;06/16/2008;11:41:18.226;0
40,35435333;-3,827495;06/16/2008;10:19:03.0000;06/16/2008;11:41:18.463;0
40,35436333;-3,827545;06/16/2008;10:19:03.0000;06/16/2008;11:41:18.713;0
40,35436333;-3,827545;06/16/2008;10:19:03.0000;06/16/2008;11:41:18.726;0
40,35438667;-3,827646667;06/16/2008;10:19:04.0000;06/16/2008;11:41:18.978;0
40,3544;-3,827698333;06/16/2008;10:19:04.0000;06/16/2008;11:41:19.213;0
40,3544;-3,827698333;06/16/2008;10:19:04.0000;06/16/2008;11:41:19.228;0
40,35441;-3,82775;06/16/2008;10:19:04.0000;06/16/2008;11:41:19.463;0
40,35442;-3,827801667;06/16/2008;10:19:04.0000;06/16/2008;11:41:19.713;0
40,35442;-3,827801667;06/16/2008;10:19:04.0000;06/16/2008;11:41:19.776;0
40,35444333;-3,827906667;06/16/2008;10:19:05.0000;06/16/2008;11:41:19.975;0
40,354455;-3,827958333;06/16/2008;10:19:05.0000;06/16/2008;11:41:20.213;0
40,354455;-3,827958333;06/16/2008;10:19:05.0000;06/16/2008;11:41:20.276;0
40,354465;-3,828011667;06/16/2008;10:19:05.0000;06/16/2008;11:41:20.464;0
40,354475;-3,828065;06/16/2008;10:19:05.0000;06/16/2008;11:41:20.713;0
40,354475;-3,828065;06/16/2008;10:19:05.0000;06/16/2008;11:41:20.776;0
40,35449667;-3,828168333;06/16/2008;10:19:06.0000;06/16/2008;11:41:20.977;0
40,35450667;-3,82822;06/16/2008;10:19:06.0000;06/16/2008;11:41:21.218;0
40,35450667;-3,82822;06/16/2008;10:19:06.0000;06/16/2008;11:41:21.278;0
40,35451667;-3,82827;06/16/2008;10:19:06.0000;06/16/2008;11:41:21.463;0
40,35452833;-3,82832;06/16/2008;10:19:06.0000;06/16/2008;11:41:21.713;0
40,35452833;-3,82832;06/16/2008;10:19:06.0000;06/16/2008;11:41:21.809;0
40,35455167;-3,82842;06/16/2008;10:19:07.0000;06/16/2008;11:41:21.975;0
40,35456167;-3,82847;06/16/2008;10:19:07.0000;06/16/2008;11:41:22.213;0
40,35456167;-3,82847;06/16/2008;10:19:07.0000;06/16/2008;11:41:22.309;0
40,35457167;-3,82852;06/16/2008;10:19:07.0000;06/16/2008;11:41:22.463;0
40,35458333;-3,82857;06/16/2008;10:19:07.0000;06/16/2008;11:41:22.714;0
40,35458333;-3,82857;06/16/2008;10:19:07.0000;06/16/2008;11:41:22.809;0
40,35460667;-3,828671667;06/16/2008;10:19:08.0000;06/16/2008;11:41:22.975;0
40,35461667;-3,828725;06/16/2008;10:19:08.0000;06/16/2008;11:41:23.213;0
40,35461667;-3,828725;06/16/2008;10:19:08.0000;06/16/2008;11:41:23.311;0
40,35462667;-3,828778333;06/16/2008;10:19:08.0000;06/16/2008;11:41:23.463;0
40,35464167;-3,828833333;06/16/2008;10:19:08.0000;06/16/2008;11:41:23.713;0
40,35464167;-3,828833333;06/16/2008;10:19:08.0000;06/16/2008;11:41:23.850;0
40,35466833;-3,82894;06/16/2008;10:19:09.0000;06/16/2008;11:41:23.976;0
